code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.601328,2024-08-29,2024-06-30,0.041256,0.346249,,45825000000.000000,1.238522,132347000000.000000,74262726645.00,39250864015.00
sh.601328,2024-10-31,2024-09-30,0.061996,0.353921,,69412000000.000000,1.242238,,74262726645.00,39250864015.00
sh.601328,2025-03-22,2024-12-31,0.083846,0.362662,,94229000000.000000,1.260202,259826000000.000000,74262726645.00,39250864015.00
sh.601398,2025-04-30,2025-03-31,0.021023,0.398117,,84709000000.000000,1.016722,,356406257089.00,269612212539.00
sh.601398,2025-08-30,2025-06-30,0.041586,0.395238,,168803000000.000000,1.019901,427092000000.000000,356406257089.00,269612212539.00
sh.601398,2025-10-31,2025-09-30,0.066331,0.424797,,271882000000.000000,1.029011,,356406257089.00,269612212539.00
sh.601398,2024-04-30,2024-03-31,0.023023,0.400568,,88062000000.000000,1.014241,,356406257089.00,269612212539.00
sh.601398,2024-08-31,2024-06-30,0.044857,0.407364,,171296000000.000000,1.012092,420499000000.000000,356406257089.00,269612212539.00
sh.601398,2024-10-31,2024-09-30,0.070260,0.431778,,270475000000.000000,1.022274,,356406257089.00,269612212539.00
sh.601398,2025-03-29,2024-12-31,0.094701,0.446513,,366946000000.000000,1.026534,821803000000.000000,356406257089.00,269612212539.00
sh.601601,2025-04-26,2025-03-31,0.034690,0.106800,,10009000000.000000,4.451817,,9620341455.00,6845041455.00
sh.601601,2025-08-29,2025-06-30,0.097281,0.143674,,28806000000.000000,4.959595,200496000000.000000,9620341455.00,6845041455.00
sh.601601,2025-10-31,2025-09-30,0.158790,0.136632,,47125000000.000000,5.441595,,9620341455.00,6845041455.00
sh.601601,2024-04-27,2024-03-31,0.046344,0.126671,,12088000000.000000,2.847092,,9620341455.00,6845041455.00
sh.601601,2024-08-30,2024-06-30,0.097242,0.132854,,25858000000.000000,3.540103,194634000000.000000,9620341455.00,6845041455.00
sh.601601,2024-10-31,2024-09-30,0.146523,0.127056,,39459000000.000000,4.409199,,9620341455.00,6845041455.00
sh.601601,2025-03-27,2024-12-31,0.166210,0.114928,,46441000000.000000,4.673431,404089000000.000000,9620341455.00,6845041455.00
sh.601628,2025-04-30,2025-03-31,0.055273,0.265691,,29273000000.000000,4.071969,,28264705000.00,20823530000.00
sh.601628,2025-08-28,2025-06-30,0.079224,0.175376,,41956000000.000000,3.877203,239235000000.000000,28264705000.00,20823530000.00
sh.601628,2025-10-31,2025-09-30,0.295559,0.315638,,169780000000.000000,6.022210,,28264705000.00,20823530000.00
sh.601628,2024-04-27,2024-03-31,0.043899,0.173770,,21021000000.000000,0.671650,,28264705000.00,20823530000.00
sh.601628,2024-08-30,2024-06-30,0.080252,0.166701,,39044000000.000000,0.876429,234216000000.000000,28264705000.00,20823530000.00
sh.601628,2024-10-31,2024-09-30,0.203587,0.247914,,105904000000.000000,3.094637,,28264705000.00,20823530000.00
sh.601628,2025-03-27,2024-12-31,0.220533,0.206104,,108940000000.000000,3.783340,528567000000.000000,28264705000.00,20823530000.00
